,timestamp,humidity,temperature,pressure,rainAnalog,rainDigital
0,2022-04-04T10:24:21.424Z,50.0,28.5,0.0,4095,1
1,2022-04-04T10:24:21.424Z,50.0,28.5,0.0,4095,1
2,2022-04-04T10:24:51.400Z,50.0,28.5,0.0,4095,1
3,2022-04-04T10:24:51.400Z,51.0,28.5,0.0,4095,1
4,2022-04-04T10:24:51.400Z,51.0,28.5,0.0,4095,1
5,2022-04-04T10:25:22.869Z,52.0,28.5,0.0,4095,1
6,2022-04-04T10:25:22.869Z,52.0,28.5,0.0,4095,1
7,2022-04-04T10:25:22.869Z,52.0,28.5,0.0,4095,1
8,2022-04-04T10:25:51.579Z,53.0,28.7,0.0,4095,1
9,2022-04-04T10:25:51.579Z,53.0,28.9,0.0,4095,1
10,2022-04-04T10:25:51.579Z,53.0,28.9,0.0,4095,1
11,2022-04-04T11:26:48.759Z,54.0,28.9,0.0,4095,1
12,2022-04-04T11:26:48.759Z,51.0,28.5,0.0,4095,1
13,2022-04-04T11:26:48.759Z,56.0,28.5,0.0,4095,1
14,2022-04-04T11:26:48.759Z,63.0,28.5,0.0,3091,1
15,2022-04-04T11:26:48.759Z,67.0,28.5,0.0,3649,1
16,2022-04-04T12:26:48.672Z,61.0,28.5,0.0,4014,1
17,2022-04-04T12:26:48.672Z,54.0,28.5,0.0,4095,1
18,2022-04-04T12:26:48.672Z,52.0,28.5,0.0,4095,1
19,2022-04-04T12:26:48.672Z,53.0,28.5,0.0,4095,1
20,2022-04-04T12:26:48.672Z,54.0,28.5,0.0,4095,1
21,2022-04-04T12:26:48.672Z,53.0,28.5,0.0,4095,1
22,2022-04-04T15:59:13.892Z,52.0,29.3,0.0,4095,1
23,2022-04-04T15:59:13.892Z,49.0,28.1,0.0,4095,1
24,2022-04-04T15:59:13.892Z,52.0,28.0,0.0,4095,1
25,2022-04-04T15:59:13.892Z,58.0,28.0,0.0,4095,1
26,2022-04-04T15:59:13.892Z,53.0,28.0,0.0,4095,1
27,2022-04-04T16:59:13.807Z,51.0,28.0,0.0,4095,1
28,2022-04-04T16:59:13.807Z,50.0,28.0,0.0,4095,1
29,2022-04-04T16:59:13.807Z,49.0,28.0,0.0,4095,1
30,2022-04-04T16:59:13.807Z,48.0,28.0,0.0,4095,1
31,2022-04-04T16:59:13.807Z,49.0,27.6,0.0,4095,1
32,2022-04-04T16:59:13.807Z,52.0,27.6,0.0,4095,1
33,2022-04-04T17:59:13.712Z,49.0,28.0,0.0,4095,1
34,2022-04-04T17:59:13.712Z,48.0,28.0,0.0,4095,1
35,2022-04-04T17:59:13.712Z,48.0,28.0,0.0,4095,1
36,2022-04-04T17:59:13.712Z,48.0,28.0,0.0,4095,1
37,2022-04-04T17:59:13.712Z,48.0,28.0,0.0,4095,1
38,2022-04-04T17:59:13.712Z,50.0,27.6,0.0,4095,1
39,2022-04-04T18:59:13.624Z,49.0,27.7,0.0,4095,1
40,2022-04-04T18:59:13.624Z,50.0,27.6,0.0,4095,1
41,2022-04-04T18:59:13.624Z,51.0,27.7,0.0,4095,1
42,2022-04-04T18:59:13.624Z,51.0,28.0,0.0,4095,1
43,2022-04-04T18:59:13.624Z,51.0,28.0,0.0,4095,1
44,2022-04-04T18:59:13.624Z,52.0,28.0,0.0,4095,1
45,2022-04-04T19:59:13.521Z,52.0,28.0,0.0,4095,1
46,2022-04-04T19:59:13.521Z,53.0,27.6,0.0,4095,1
47,2022-04-04T19:59:13.521Z,55.0,27.6,0.0,4095,1
48,2022-04-04T19:59:13.521Z,61.0,27.6,0.0,4095,1
49,2022-04-04T19:59:13.521Z,58.0,27.6,0.0,4095,1
50,2022-04-04T19:59:13.521Z,56.0,27.6,0.0,4095,1
51,2022-04-04T20:59:13.429Z,54.0,27.6,0.0,4095,1
52,2022-04-04T20:59:13.429Z,53.0,27.6,0.0,4095,1
53,2022-04-04T20:59:13.429Z,52.0,27.6,0.0,4095,1
54,2022-04-04T20:59:13.429Z,52.0,27.6,0.0,4095,1
55,2022-04-04T20:59:13.429Z,51.0,27.6,0.0,4095,1
56,2022-04-04T20:59:13.429Z,51.0,27.6,0.0,4095,1
57,2022-04-04T21:59:13.344Z,55.0,27.6,0.0,4095,1
58,2022-04-04T21:59:13.344Z,56.0,27.6,0.0,4095,1
59,2022-04-04T21:59:13.344Z,70.0,27.6,0.0,4095,1
60,2022-04-04T21:59:13.344Z,72.0,27.6,0.0,4095,1
61,2022-04-04T21:59:13.344Z,64.0,27.2,0.0,4095,1
62,2022-04-04T21:59:13.344Z,63.0,27.4,0.0,4095,1
63,2022-04-04T22:59:13.238Z,62.0,27.1,0.0,4095,1
64,2022-04-04T22:59:13.238Z,62.0,27.1,0.0,4095,1
65,2022-04-04T22:59:13.238Z,65.0,27.6,0.0,4095,1
66,2022-04-04T22:59:13.238Z,70.0,27.6,0.0,4095,1
67,2022-04-04T22:59:13.238Z,62.0,27.1,0.0,4095,1
68,2022-04-04T22:59:13.238Z,60.0,27.6,0.0,4095,1
69,2022-04-04T23:59:13.144Z,56.0,27.6,0.0,4095,1
70,2022-04-04T23:59:13.144Z,53.0,27.6,0.0,4095,1
71,2022-04-04T23:59:13.144Z,52.0,27.6,0.0,4095,1
72,2022-04-04T23:59:13.144Z,52.0,27.6,0.0,4095,1
73,2022-04-04T23:59:13.144Z,52.0,27.6,0.0,4095,1
74,2022-04-04T23:59:13.144Z,53.0,27.6,0.0,4095,1
