,timestamp,humidity,temperature,pressure,rainAnalog,rainDigital
0,2022-04-05T00:59:13.052Z,53.0,27.6,0.0,4095,1
1,2022-04-05T00:59:13.052Z,54.0,27.6,0.0,4095,1
2,2022-04-05T00:59:13.052Z,58.0,27.6,0.0,4095,1
3,2022-04-05T00:59:13.052Z,54.0,27.6,0.0,4095,1
4,2022-04-05T00:59:13.052Z,54.0,27.6,0.0,4095,1
5,2022-04-05T00:59:13.052Z,54.0,27.6,0.0,4095,1
6,2022-04-05T01:59:12.960Z,57.0,27.6,0.0,4095,1
7,2022-04-05T01:59:12.960Z,56.0,27.6,0.0,4095,1
8,2022-04-05T01:59:12.960Z,58.0,27.6,0.0,4095,1
9,2022-04-05T01:59:12.960Z,58.0,27.6,0.0,4095,1
10,2022-04-05T01:59:12.960Z,62.0,27.6,0.0,4095,1
11,2022-04-05T01:59:12.960Z,60.0,28.0,0.0,4095,1
12,2022-04-05T02:59:12.865Z,61.0,28.0,0.0,4095,1
13,2022-04-05T02:59:12.865Z,63.0,28.0,0.0,4095,1
14,2022-04-05T02:59:12.865Z,58.0,28.0,0.0,4095,1
15,2022-04-05T02:59:12.865Z,58.0,27.6,0.0,4095,1
16,2022-04-05T02:59:12.865Z,61.0,27.6,0.0,4095,1
17,2022-04-05T02:59:12.865Z,57.0,28.3,0.0,4095,1
18,2022-04-05T05:50:43.023Z,60.0,28.9,0.0,4095,1
19,2022-04-05T05:50:43.023Z,65.0,28.9,0.0,4095,1
20,2022-04-05T05:50:43.023Z,67.0,28.9,0.0,4095,1
21,2022-04-05T05:50:43.023Z,66.0,28.9,0.0,4095,1
22,2022-04-05T05:50:43.023Z,64.0,28.9,0.0,4095,1
23,2022-04-05T06:50:42.932Z,62.0,28.9,0.0,4095,1
24,2022-04-05T06:50:42.932Z,61.0,28.9,0.0,4095,1
25,2022-04-05T06:50:42.932Z,63.0,28.9,0.0,4095,1
26,2022-04-05T06:50:42.932Z,62.0,28.9,0.0,4095,1
