timestamp,humidity,temperature,pressure,rainAnalog,rainDigital
2022-04-16T05:02:22.225Z,51,31.799999,95609,4095,1
2022-04-16T05:07:22.208Z,51,32.299999,95641,4095,1
2022-04-16T05:12:22.237Z,52,31.799999,95650,4095,1
2022-04-16T05:17:22.214Z,52,31.799999,95634,4095,1
2022-04-16T05:22:22.206Z,53,31.299999,95624,4095,1
2022-04-16T05:27:22.579Z,51,32.299999,95628,4095,1
2022-04-16T05:32:22.506Z,52,32.299999,95656,4095,1
2022-04-16T05:37:22.248Z,52,31.799999,95663,4095,1
2022-04-16T05:42:22.980Z,57,30.200001,95669,4095,1
2022-04-16T05:47:22.269Z,56,30.799999,95723,4095,1
2022-04-16T05:52:22.673Z,58,29.799999,95789,4095,1
2022-04-16T05:57:22.249Z,58,28.5,95783,3009,0
2022-04-16T06:02:22.422Z,67,26.700001,95757,1253,0
2022-04-16T06:07:22.248Z,69,26.700001,95739,1424,0
2022-04-16T06:12:22.185Z,73,25.299999,95737,1369,0
2022-04-16T06:17:22.263Z,73,24.799999,95731,1388,0
2022-04-16T06:22:22.270Z,75,24.5,95720,1753,0
2022-04-16T06:27:24.670Z,79,23.4,95702,1919,0
2022-04-16T06:32:22.194Z,81,23.4,95707,2612,0
2022-04-16T06:37:22.272Z,80,23.799999,95707,2380,0
2022-04-16T06:42:22.219Z,80,23.799999,95684,2688,0
2022-04-16T06:47:22.189Z,79,24.1,95676,2583,0
2022-04-16T06:52:22.181Z,80,24.799999,95670,2823,0
2022-04-16T06:57:22.180Z,78,24.799999,95661,3486,1
2022-04-16T07:02:22.176Z,78,25.299999,95672,4095,1
2022-04-16T07:07:22.283Z,78,25.799999,95705,4095,1
2022-04-16T07:12:22.117Z,77,25.799999,95707,4095,1
2022-04-16T07:17:22.157Z,77,25.299999,95703,4095,1
2022-04-16T07:22:22.131Z,77,25.299999,95684,4095,1
2022-04-16T07:27:22.090Z,77,25.299999,95689,4095,1
2022-04-16T07:32:22.100Z,77,25.299999,95693,4095,1
2022-04-16T07:37:22.161Z,75,25.299999,95702,4095,1
2022-04-16T07:42:22.208Z,76,25.799999,95701,4095,1
2022-04-16T07:47:22.074Z,75,25.799999,95708,4095,1
2022-04-16T07:52:22.109Z,74,26.200001,95702,4095,1
2022-04-16T07:57:22.106Z,75,26.200001,95716,4095,1
2022-04-16T08:02:22.233Z,74,26.200001,95752,4095,1
2022-04-16T08:07:22.095Z,75,25.799999,95746,4095,1
2022-04-16T08:12:22.089Z,77,25.299999,95753,4095,1
2022-04-16T08:17:22.121Z,76,25.299999,95766,4095,1
2022-04-16T08:22:22.078Z,76,25.299999,95770,4095,1
2022-04-16T08:27:22.515Z,77,25.299999,95767,4095,1
2022-04-16T08:32:22.073Z,73,25.299999,95760,4095,1
2022-04-16T13:08:55.652Z,75,23.799999,95918,4095,1
2022-04-16T13:13:55.811Z,74,24.1,95912,4095,1
2022-04-16T13:18:55.668Z,74,24.1,95919,4095,1
2022-04-16T13:23:55.668Z,74,24.1,95932,4095,1
2022-04-16T13:28:55.667Z,75,23.799999,95928,4095,1
2022-04-16T13:33:55.621Z,75,23.799999,95909,4095,1
2022-04-16T13:38:55.596Z,75,23.799999,95916,4095,1
2022-04-16T13:43:55.641Z,75,23.799999,95913,4095,1
2022-04-16T13:48:55.620Z,75,23.799999,95916,4095,1
2022-04-16T13:53:55.625Z,75,23.799999,95918,4095,1
2022-04-16T13:58:55.615Z,75,23.799999,95918,4095,1
2022-04-16T14:03:55.637Z,75,23.799999,95925,4095,1
2022-04-16T14:08:56.828Z,75,23.799999,95919,4095,1
2022-04-16T14:13:55.926Z,76,23.799999,95924,4095,1
2022-04-16T14:18:55.631Z,75,23.799999,95914,4095,1
2022-04-16T14:23:55.542Z,75,24.1,95916,4095,1
2022-04-16T14:28:55.778Z,75,23.799999,95916,4095,1
2022-04-16T14:33:55.552Z,76,23.799999,95916,4095,1
2022-04-16T14:38:55.577Z,76,23.799999,95920,4095,1
2022-04-16T14:43:55.562Z,76,23.799999,95917,4095,1
2022-04-16T14:48:55.563Z,76,23.799999,95903,4095,1
2022-04-16T14:53:55.530Z,76,23.799999,95913,4095,1
2022-04-16T14:58:55.538Z,76,23.9,95910,4095,1
2022-04-16T15:03:55.673Z,76,23.799999,95917,4095,1
2022-04-16T15:08:55.544Z,77,23.799999,95906,4095,1
2022-04-16T15:13:55.545Z,77,23.799999,223442,4095,1
2022-04-16T15:18:55.471Z,77,23.4,22,4095,1
2022-04-16T15:23:55.456Z,78,23.4,22,4095,1
2022-04-16T15:28:55.466Z,79,23.4,22,4095,1
2022-04-16T15:33:55.458Z,79,23.4,22,4095,1
2022-04-16T15:38:55.544Z,78,23.4,95885,4095,1
2022-04-16T15:43:55.475Z,78,23.4,95884,4095,1
2022-04-16T15:48:55.544Z,79,23,95896,4095,1
2022-04-16T15:53:55.520Z,79,23,95891,4095,1
2022-04-16T15:58:55.539Z,79,23,95891,4095,1
2022-04-16T16:03:55.471Z,79,23,95887,4095,1
2022-04-16T16:08:55.472Z,79,23,95884,4095,1
2022-04-16T16:13:55.492Z,79,23,95887,4095,1
2022-04-16T16:18:55.529Z,79,23,95899,4095,1
2022-04-16T16:23:55.514Z,78,23,95898,4095,1
2022-04-16T16:28:55.437Z,78,23,95894,4095,1
2022-04-16T16:33:55.450Z,78,23,95881,4095,1
2022-04-16T16:38:55.465Z,77,23,95879,4095,1
2022-04-16T16:43:55.480Z,77,23.4,95875,4095,1
2022-04-16T16:48:55.438Z,77,23.4,95871,4095,1
2022-04-16T16:53:55.702Z,76,23.4,95867,4095,1
2022-04-16T16:58:55.567Z,77,23.4,95869,4095,1
2022-04-16T17:03:55.390Z,77,23.4,95852,4095,1
2022-04-16T17:08:55.591Z,77,23.4,95852,4095,1
2022-04-16T17:13:56.026Z,77,23.4,95846,4095,1
2022-04-16T17:18:55.660Z,77,23.4,95850,4095,1
2022-04-16T17:23:55.536Z,77,23,95841,4095,1
2022-04-16T17:28:55.616Z,78,23,95845,4095,1
2022-04-16T17:33:55.490Z,79,23,95841,4095,1
2022-04-16T17:38:57.228Z,79,23,95838,4095,1
2022-04-16T17:43:56.215Z,79,23,95834,4095,1
2022-04-16T17:48:55.466Z,79,23,95829,4095,1
2022-04-16T17:53:55.479Z,79,23,95829,4095,1
2022-04-16T17:58:55.631Z,79,22.6,95816,4095,1
2022-04-16T18:03:55.440Z,79,23,95814,4095,1
2022-04-16T18:08:55.330Z,78,22.6,95798,4095,1
2022-04-16T18:13:56.862Z,77,22.6,95792,4095,1
2022-04-16T18:18:55.443Z,77,22.6,95779,4095,1
2022-04-16T18:23:55.417Z,75,22.6,95775,4095,1
2022-04-16T18:28:55.423Z,75,22.6,95770,4095,1
2022-04-16T18:33:55.430Z,76,22.6,95764,4095,1
2022-04-16T18:38:55.528Z,76,22.6,95759,4095,1
2022-04-16T18:43:55.417Z,75,22.6,95751,4095,1
2022-04-16T18:48:55.454Z,74,22.6,95748,4095,1
2022-04-16T18:53:55.415Z,73,22.6,95746,4095,1
2022-04-16T18:58:55.468Z,74,22.6,95735,4095,1
2022-04-16T19:03:55.393Z,76,22.6,95730,4095,1
2022-04-16T19:08:55.447Z,77,22.6,95733,4095,1
2022-04-16T19:13:55.464Z,77,22.200001,95736,4095,1
2022-04-16T19:18:55.265Z,78,22.200001,95731,4095,1
2022-04-16T19:23:55.365Z,78,22.200001,95722,4095,1
2022-04-16T19:28:55.360Z,78,22.200001,95723,4095,1
2022-04-16T19:33:55.299Z,77,22.6,95724,4095,1
2022-04-16T19:38:55.260Z,77,22.299999,95735,4095,1
2022-04-16T19:43:55.250Z,78,22.200001,95747,4095,1
2022-04-16T19:48:55.243Z,78,22.200001,95740,4095,1
2022-04-16T19:53:55.240Z,77,22.200001,95738,4095,1
2022-04-16T19:58:55.252Z,77,22.200001,95739,4095,1
2022-04-16T20:03:55.245Z,77,22.200001,95736,4095,1
2022-04-16T20:08:55.227Z,76,22.200001,95743,4095,1
2022-04-16T20:13:55.221Z,76,22.200001,95736,4095,1
2022-04-16T20:18:55.218Z,77,22.200001,95735,4095,1
2022-04-16T20:23:55.215Z,76,22.200001,95728,4095,1
2022-04-16T20:28:55.216Z,75,22.200001,95735,4095,1
2022-04-16T20:33:55.222Z,74,22.200001,95732,4095,1
2022-04-16T20:38:55.197Z,75,22.200001,95737,4095,1
2022-04-16T20:43:55.214Z,75,22.200001,95740,4095,1
2022-04-16T20:48:55.175Z,76,21.9,95752,4095,1
2022-04-16T20:53:55.538Z,76,22,95738,4095,1
2022-04-16T20:58:55.167Z,76,21.799999,95744,4095,1
2022-04-16T21:03:55.189Z,76,21.799999,95750,4095,1
2022-04-16T21:08:55.167Z,77,21.799999,95741,4095,1
2022-04-16T21:13:55.180Z,77,21.799999,95740,4095,1
2022-04-16T21:18:55.259Z,77,21.799999,95735,4095,1
2022-04-16T21:23:55.171Z,77,21.799999,95746,4095,1
2022-04-16T21:28:55.252Z,77,21.799999,95744,4095,1
2022-04-16T21:33:55.329Z,77,21.799999,95736,4095,1
2022-04-16T21:38:55.244Z,77,21.799999,95739,4095,1
2022-04-16T21:43:55.160Z,77,21.799999,95739,4095,1
2022-04-16T21:48:55.295Z,77,21.799999,95744,4095,1
2022-04-16T21:53:55.124Z,77,21.799999,95761,4095,1
2022-04-16T21:58:55.236Z,77,21.799999,95771,4095,1
2022-04-16T22:03:55.243Z,77,21.799999,95770,4095,1
2022-04-16T22:08:55.233Z,77,21.799999,95771,4095,1
2022-04-16T22:13:55.385Z,76,21.799999,95787,4095,1
2022-04-16T22:18:55.239Z,76,21.799999,95785,4095,1
2022-04-16T22:23:55.240Z,76,21.799999,95777,4095,1
2022-04-16T22:28:55.290Z,77,21.799999,95785,4095,1
2022-04-16T22:33:55.201Z,76,21.4,95790,4095,1
2022-04-16T22:38:55.196Z,77,21.4,95788,4095,1
2022-04-16T22:43:55.251Z,76,21.4,95793,4095,1
2022-04-16T22:48:55.222Z,76,21.4,95794,4095,1
2022-04-16T22:53:55.357Z,76,21.4,95805,4095,1
2022-04-16T22:58:55.051Z,76,21.4,95803,4095,1
2022-04-16T23:03:55.185Z,76,21.799999,95806,4095,1
2022-04-16T23:08:55.278Z,76,21.799999,95809,4095,1
2022-04-16T23:13:55.055Z,75,21.799999,95806,4095,1
2022-04-16T23:18:55.173Z,75,22.200001,95813,4095,1
2022-04-16T23:23:55.063Z,74,22.200001,95798,4095,1
2022-04-16T23:28:55.040Z,73,22.6,95804,4095,1
