timestamp,humidity,temperature,pressure,rainAnalog,rainDigital
2022-04-19T05:19:18.132Z,63,28.5,95767,4095,1
2022-04-19T05:24:18.211Z,63,28,95767,2928,0
2022-04-19T05:29:18.357Z,71,26.700001,96117,3253,0
2022-04-19T05:34:18.400Z,81,24.1,97067,3935,0
2022-04-19T05:39:18.244Z,85,23.4,97111,3577,0
2022-04-19T05:44:18.084Z,86,23,97237,3386,0
2022-04-19T05:49:18.173Z,87,23.4,97492,3366,0
2022-04-19T05:54:18.200Z,88,23,95488,2938,0
2022-04-19T05:59:18.115Z,88,23,95490,3570,0
2022-04-19T06:04:18.121Z,89,23,95813,2878,0
2022-04-19T06:09:18.126Z,89,23,95816,2829,0
2022-04-19T06:14:18.121Z,88,23,95830,3202,0
2022-04-19T06:19:18.128Z,88,23,95841,3619,0
2022-04-19T06:24:18.106Z,89,23.4,95854,2155,0
2022-04-19T06:29:18.140Z,88,23,95861,2213,0
2022-04-19T06:34:18.111Z,88,23.4,95856,2498,0
2022-04-19T06:39:18.035Z,88,23.4,95891,3171,0
2022-04-19T06:44:18.036Z,89,23.4,95877,2249,0
2022-04-19T06:49:18.027Z,88,23.4,95856,1905,0
2022-04-19T06:54:18.051Z,88,23.4,95847,2282,0
2022-04-19T06:59:18.111Z,88,23.4,95799,2422,0
2022-04-19T07:04:18.112Z,88,23.700001,95797,2510,0
2022-04-19T07:09:18.185Z,88,23.799999,95777,2169,0
2022-04-19T07:14:18.129Z,87,23.4,95774,1989,0
2022-04-19T07:19:18.044Z,87,23.4,95758,1647,0
2022-04-19T07:24:18.049Z,88,23.799999,95771,1631,0
2022-04-19T07:29:18.040Z,88,24.1,95765,1621,0
2022-04-19T07:34:18.071Z,87,24.1,95751,1550,0
2022-04-19T07:39:18.093Z,86,23.799999,95747,1488,0
2022-04-19T07:44:18.153Z,85,23.799999,95731,2062,0
2022-04-19T07:49:18.090Z,85,23.799999,95719,3916,0
2022-04-19T07:54:18.010Z,84,23.799999,95716,4095,1
2022-04-19T07:59:18.062Z,85,23.799999,95715,4095,1
2022-04-19T08:04:18.071Z,85,23.799999,95727,4095,1
2022-04-19T08:09:18.001Z,85,23.799999,95745,4095,1
2022-04-19T08:14:18.061Z,85,23.799999,95761,4095,1
2022-04-19T08:19:18.056Z,84,23.799999,95776,4095,1
2022-04-19T08:24:17.994Z,84,23.799999,95799,4095,1
2022-04-19T12:30:24.397Z,85,23.4,95787,4095,1
2022-04-19T12:35:24.370Z,85,23.4,95790,4095,1
2022-04-19T12:40:24.352Z,84,23.4,95810,4095,1
2022-04-19T12:45:24.335Z,84,23.4,95819,4095,1
2022-04-19T12:50:24.354Z,84,23.4,95820,4095,1
2022-04-19T12:55:24.376Z,84,23.4,95823,4095,1
2022-04-19T13:00:24.350Z,83,23.4,95815,4095,1
2022-04-19T13:05:24.342Z,83,23.4,95807,4095,1
2022-04-19T13:10:24.438Z,83,23.4,95810,4095,1
2022-04-19T13:15:24.336Z,83,23.4,95816,4095,1
2022-04-19T13:20:24.359Z,83,23.4,95830,4095,1
2022-04-19T13:25:24.375Z,83,23.4,95841,4095,1
2022-04-19T13:30:24.370Z,83,23.4,95854,3890,1
2022-04-19T13:35:24.390Z,83,23.4,95861,4095,1
2022-04-19T13:40:24.352Z,83,23.4,95856,4095,1
2022-04-19T13:45:24.338Z,83,23.4,95857,4095,1
2022-04-19T13:50:24.314Z,83,23.4,95863,4095,1
2022-04-19T13:55:24.339Z,83,23.4,95874,4095,1
2022-04-19T14:00:24.317Z,83,23.4,95883,4095,1
2022-04-19T14:05:24.335Z,83,23.4,95875,4095,1
2022-04-19T14:10:24.349Z,83,23.4,95877,4095,1
2022-04-19T14:15:24.358Z,83,23.4,95883,4095,1
2022-04-19T14:20:24.329Z,83,23.4,95883,4095,1
2022-04-19T14:25:24.264Z,83,23.4,95878,4095,1
2022-04-19T14:30:24.279Z,83,23.4,95896,4095,1
2022-04-19T14:35:24.257Z,83,23.4,95896,4095,1
2022-04-19T14:40:24.288Z,83,23.4,95908,4095,1
2022-04-19T14:45:24.288Z,83,23.4,95902,4095,1
2022-04-19T14:50:24.262Z,83,23.4,95897,3671,1
2022-04-19T14:55:24.294Z,83,23.4,95902,4095,1
2022-04-19T15:00:24.299Z,83,23.4,95894,4095,1
2022-04-19T15:05:24.265Z,83,23.4,95889,3899,0
2022-04-19T15:10:24.260Z,83,23.4,95899,3866,0
2022-04-19T15:15:24.291Z,83,23.4,95910,3982,0
2022-04-19T15:20:24.249Z,84,23.4,95923,3478,0
2022-04-19T15:25:24.218Z,84,23.4,95954,3216,0
2022-04-19T15:30:24.246Z,84,23.4,95977,3292,0
2022-04-19T15:35:24.244Z,84,23.4,96036,2865,0
2022-04-19T15:40:24.218Z,84,23.4,96035,2653,0
2022-04-19T15:45:24.222Z,85,23.4,96021,2641,0
2022-04-19T15:50:24.223Z,85,23.4,96016,2503,0
2022-04-19T15:55:24.284Z,85,23.4,96003,2807,0
2022-04-19T16:00:24.213Z,85,23.4,96002,3053,0
2022-04-19T16:05:24.230Z,85,23.4,95994,2997,0
2022-04-19T16:10:24.235Z,85,23.4,95994,2768,0
2022-04-19T16:15:24.203Z,85,23.4,95994,3184,0
2022-04-19T16:20:24.177Z,85,23.4,95989,3300,0
2022-04-19T16:25:24.185Z,85,23.4,95992,3161,0
2022-04-19T16:30:24.109Z,85,23.4,95990,2906,0
2022-04-19T16:35:24.144Z,85,23.4,95987,2913,0
2022-04-19T16:40:24.157Z,85,23.4,95967,3282,0
2022-04-19T16:45:24.102Z,84,23.4,95954,3315,0
2022-04-19T16:50:24.102Z,85,23.4,95932,3276,0
2022-04-19T16:55:24.138Z,85,23.4,95908,3455,0
2022-04-19T17:00:24.108Z,84,23.4,95899,3489,0
2022-04-19T17:05:24.082Z,84,23.4,95885,3936,0
2022-04-19T17:10:24.109Z,84,23.4,95887,4095,1
2022-04-19T17:15:24.086Z,84,23.4,95894,4095,1
2022-04-19T17:20:24.097Z,84,23.4,95881,4095,1
2022-04-19T17:25:24.083Z,84,23.4,95879,4095,1
2022-04-19T17:30:24.079Z,84,23,95875,4095,1
2022-04-19T17:35:24.067Z,84,23,95871,4095,1
2022-04-19T17:40:24.063Z,84,23.200001,95867,4095,1
2022-04-19T17:45:24.045Z,84,23.4,95852,4095,1
2022-04-19T17:50:24.050Z,84,23,95852,4095,1
2022-04-19T17:55:24.084Z,84,23,95846,4095,1
2022-04-19T18:00:24.048Z,84,23,95850,4095,1
2022-04-19T18:03:29.754Z,84,23,95855,4095,1
2022-04-19T18:08:29.749Z,83,23,95858,4095,1
2022-04-19T18:13:29.741Z,84,23,95858,4095,1
2022-04-19T18:18:29.750Z,84,23,95842,4095,1
2022-04-19T18:23:29.733Z,84,23.4,95835,4095,1
2022-04-19T18:28:29.727Z,84,24.5,95825,4095,1
2022-04-19T18:33:29.726Z,83,23.4,95832,4095,1
2022-04-19T18:38:29.732Z,83,24.5,95821,4095,1
2022-04-19T18:43:29.720Z,83,24.5,95813,4095,1
2022-04-19T18:48:29.712Z,83,24.5,95814,4095,1
2022-04-19T18:53:29.819Z,83,24.5,95810,4095,1
2022-04-19T18:58:29.781Z,83,24.5,95798,4095,1
2022-04-19T19:03:31.394Z,73,24.5,95793,4095,1
2022-04-19T19:08:29.706Z,74,24.1,95796,4095,1
2022-04-19T19:13:29.731Z,75,24.1,95799,4095,1
2022-04-19T19:18:29.701Z,75,24.1,95800,4095,1
2022-04-19T19:23:29.687Z,74,24.1,95798,4095,1
2022-04-19T19:28:29.680Z,74,24.1,95782,4095,1
2022-04-19T19:33:29.675Z,74,24.1,95789,4095,1
2022-04-19T19:38:29.674Z,74,24.1,95798,4095,1
2022-04-19T19:43:29.672Z,75,23.799999,95789,4095,1
2022-04-19T19:48:29.695Z,75,24.1,95790,4095,1
2022-04-19T19:53:29.670Z,75,23.799999,95783,4095,1
2022-04-19T19:58:29.687Z,75,23.799999,95791,4095,1
2022-04-19T20:03:29.664Z,75,23.799999,95792,4095,1
2022-04-19T20:08:29.672Z,75,23.799999,95787,4095,1
2022-04-19T20:13:29.690Z,74,23.799999,95791,4095,1
2022-04-19T20:18:29.674Z,74,23.799999,95782,4095,1
2022-04-19T20:23:29.651Z,74,23.799999,95784,4095,1
2022-04-19T20:28:29.668Z,73,24.1,95793,4095,1
2022-04-19T20:33:29.648Z,73,23.799999,95797,4095,1
2022-04-19T20:38:29.755Z,73,23.799999,95794,4095,1
2022-04-19T20:43:29.724Z,75,23.799999,95785,4095,1
2022-04-19T20:48:29.707Z,74,23.799999,95786,4095,1
2022-04-19T20:53:29.763Z,74,23.799999,95792,4095,1
2022-04-19T20:58:29.670Z,75,23.799999,95800,4095,1
2022-04-19T21:03:29.612Z,75,23.799999,95785,4095,1
2022-04-19T21:08:29.684Z,75,23.799999,95786,4095,1
2022-04-19T21:13:29.703Z,75,23.799999,95797,4095,1
2022-04-19T21:18:29.680Z,75,23.4,95800,4095,1
2022-04-19T21:23:29.668Z,75,23.4,95798,4095,1
2022-04-19T21:28:29.691Z,75,23.4,95797,4095,1
2022-04-19T21:33:29.746Z,75,23.799999,95796,4095,1
2022-04-19T21:38:29.658Z,74,23.4,95788,4095,1
2022-04-19T21:43:29.656Z,75,23.4,95796,4095,1
2022-04-19T21:48:29.645Z,74,23.4,95796,4095,1
2022-04-19T21:53:29.657Z,74,23.799999,95799,4095,1
2022-04-19T21:58:29.676Z,73,23.4,95806,4095,1
2022-04-19T22:03:29.686Z,73,23.4,95810,4095,1
2022-04-19T22:08:29.554Z,73,23.4,95801,4095,1
2022-04-19T22:13:29.697Z,73,23.4,95807,4095,1
2022-04-19T22:18:29.674Z,74,23.4,95824,4095,1
2022-04-19T22:23:29.660Z,74,23.4,95823,4095,1
2022-04-19T22:28:29.611Z,74,23.4,95834,4095,1
2022-04-19T22:33:29.653Z,74,23.4,95826,4095,1
2022-04-19T22:38:29.601Z,74,23.4,95815,4095,1
2022-04-19T22:43:29.517Z,74,23,95831,4095,1
2022-04-19T22:48:29.587Z,74,23,95823,4095,1
2022-04-19T22:53:29.507Z,74,23.1,95820,4095,1
2022-04-19T22:58:29.519Z,73,23.4,95830,4095,1
2022-04-19T23:03:29.488Z,73,23,95831,4095,1
2022-04-19T23:08:29.540Z,73,23.4,95828,4095,1
2022-04-19T23:13:29.475Z,73,23.4,95839,4095,1
2022-04-19T23:18:29.496Z,73,23.4,95835,4095,1
2022-04-19T23:23:29.503Z,72,23.799999,95825,4095,1
2022-04-19T23:28:29.467Z,71,23.799999,95832,4095,1
2022-04-19T23:33:29.500Z,70,24.1,95838,4095,1
2022-04-19T23:38:29.471Z,68,24.5,95837,4095,1
2022-04-19T23:43:29.474Z,69,24.1,95831,4095,1
2022-04-19T23:48:29.464Z,68,24.5,95839,4095,1
2022-04-19T23:53:29.453Z,68,24.799999,95854,4095,1
2022-04-19T23:58:29.454Z,68,24.5,95844,4095,1
