,timestamp,humidity,temperature,pressure,rainAnalog,rainDigital
0,2022-04-09T00:33:17.957Z,57.0,29.3,101064.0,4095,1
1,2022-04-09T00:33:17.957Z,57.0,29.3,101074.0,4095,1
2,2022-04-09T00:33:17.957Z,59.0,29.3,101082.0,4095,1
3,2022-04-09T00:33:17.957Z,61.0,29.3,101094.0,4095,1
4,2022-04-09T00:33:17.957Z,61.0,29.3,101104.0,4095,1
5,2022-04-09T00:33:17.957Z,62.0,29.3,101130.0,4095,1
6,2022-04-09T01:33:17.890Z,62.0,29.3,101142.0,4095,1
7,2022-04-09T01:33:17.890Z,62.0,29.3,101149.0,4095,1
8,2022-04-09T01:33:17.890Z,61.0,29.3,101162.0,4095,1
9,2022-04-09T01:33:17.890Z,60.0,29.3,101165.0,4095,1
10,2022-04-09T01:33:17.890Z,58.0,29.3,101177.0,4095,1
11,2022-04-09T01:33:17.890Z,57.0,29.3,101190.0,4095,1
12,2022-04-09T02:33:17.823Z,58.0,29.7,101194.0,4095,1
13,2022-04-09T02:33:17.823Z,58.0,29.8,101205.0,4095,1
14,2022-04-09T02:33:17.823Z,56.0,29.8,101228.0,4095,1
15,2022-04-09T02:33:17.823Z,57.0,29.8,101232.0,4095,1
16,2022-04-09T02:33:17.823Z,54.0,29.8,101221.0,4095,1
17,2022-04-09T02:33:17.823Z,55.0,29.8,101219.0,4095,1
18,2022-04-09T03:33:17.758Z,55.0,29.8,101197.0,4095,1
19,2022-04-09T03:33:17.758Z,55.0,29.8,101195.0,4095,1
20,2022-04-09T03:33:17.758Z,49.0,29.8,101196.0,4095,1
21,2022-04-09T03:33:17.758Z,49.0,29.8,101184.0,4095,1
22,2022-04-09T03:33:17.758Z,50.0,29.8,101167.0,4095,1
23,2022-04-09T03:33:17.758Z,52.0,29.8,101161.0,4095,1
24,2022-04-09T04:33:17.690Z,54.0,29.8,101143.0,4095,1
25,2022-04-09T04:33:17.690Z,55.0,29.8,101138.0,4095,1
26,2022-04-09T04:33:17.690Z,56.0,29.8,101117.0,4095,1
27,2022-04-09T04:33:17.690Z,57.0,29.8,101103.0,4095,1
28,2022-04-09T04:33:17.690Z,57.0,29.8,101094.0,4095,1
29,2022-04-09T04:33:17.690Z,57.0,30.0,101086.0,4095,1
30,2022-04-09T05:33:17.624Z,57.0,30.2,101066.0,4095,1
31,2022-04-09T05:33:17.624Z,57.0,30.2,101041.0,4095,1
32,2022-04-09T05:33:17.624Z,58.0,30.2,101016.0,4095,1
