,timestamp,humidity,temperature,pressure,rainAnalog,rainDigital
0,2022-04-11T00:33:14.789Z,61.0,30.2,101154.0,806,0
1,2022-04-11T00:33:14.789Z,62.0,30.2,101164.0,911,0
2,2022-04-11T00:33:14.789Z,67.0,30.2,101174.0,1106,0
3,2022-04-11T00:33:14.789Z,69.0,29.8,101192.0,1017,0
4,2022-04-11T00:33:14.789Z,67.0,30.2,101200.0,1133,0
5,2022-04-11T00:33:14.789Z,67.0,30.2,101204.0,1227,0
6,2022-04-11T01:33:14.721Z,66.0,29.9,101218.0,1456,0
7,2022-04-11T01:33:14.721Z,65.0,29.8,101203.0,1279,0
8,2022-04-11T01:33:14.721Z,63.0,29.8,101209.0,1872,0
9,2022-04-11T01:33:14.721Z,62.0,29.8,101205.0,1896,0
10,2022-04-11T01:33:14.721Z,61.0,29.8,101218.0,2438,0
11,2022-04-11T01:33:14.721Z,60.0,29.8,101216.0,2985,0
12,2022-04-11T02:51:53.281Z,60.0,29.8,101207.0,3293,1
13,2022-04-11T02:51:53.281Z,60.0,29.8,101219.0,3327,1
14,2022-04-11T02:51:53.281Z,60.0,29.8,101223.0,2740,0
15,2022-04-11T02:51:53.281Z,58.0,29.8,101214.0,2785,0
16,2022-04-11T02:51:53.281Z,56.0,30.0,101215.0,2832,0
17,2022-04-11T02:51:53.281Z,55.0,29.8,101182.0,2882,0
18,2022-04-11T03:51:53.067Z,58.0,30.2,101185.0,2892,0
19,2022-04-11T03:51:53.067Z,60.0,30.8,101171.0,2917,0
20,2022-04-11T03:51:53.067Z,60.0,30.8,101149.0,2899,0
21,2022-04-11T03:51:53.067Z,59.0,30.8,101132.0,2973,0
22,2022-04-11T03:51:53.067Z,57.0,30.8,101128.0,3038,0
23,2022-04-11T04:51:53.009Z,58.0,30.8,101102.0,3010,0
24,2022-04-11T04:51:53.009Z,60.0,30.8,101087.0,3047,0
25,2022-04-11T04:51:53.009Z,59.0,30.8,101061.0,3095,1
26,2022-04-11T04:51:53.009Z,60.0,30.8,101042.0,3120,1
27,2022-04-11T04:51:53.009Z,59.0,30.8,101018.0,3107,1
28,2022-04-11T04:51:53.009Z,60.0,31.3,101012.0,3142,1
29,2022-04-11T05:51:52.947Z,61.0,31.3,100991.0,3108,1
30,2022-04-11T05:51:52.947Z,61.0,31.3,100986.0,3181,1
31,2022-04-11T05:51:52.947Z,60.0,31.8,100951.0,3135,1
32,2022-04-11T05:51:52.947Z,58.0,31.8,100935.0,3111,1
33,2022-04-11T05:51:52.947Z,59.0,31.8,100923.0,3159,1
34,2022-04-11T05:51:52.947Z,61.0,31.8,100912.0,3036,0
35,2022-04-11T06:51:52.877Z,62.0,31.8,100898.0,3017,0
36,2022-04-11T06:51:52.877Z,61.0,31.8,100912.0,3112,1
37,2022-04-11T06:51:52.877Z,60.0,31.8,100899.0,3065,1
38,2022-04-11T06:51:52.877Z,60.0,31.8,100901.0,3153,1
39,2022-04-11T06:51:52.877Z,57.0,31.3,100886.0,3155,1
40,2022-04-11T06:51:52.877Z,58.0,31.3,100852.0,1317,0
41,2022-04-11T07:51:52.812Z,65.0,31.3,100816.0,1388,0
42,2022-04-11T07:51:52.812Z,62.0,30.8,100778.0,1040,0
43,2022-04-11T07:51:52.812Z,61.0,30.8,100790.0,2498,0
44,2022-04-11T07:51:52.812Z,62.0,30.8,100787.0,1505,0
45,2022-04-11T07:51:52.812Z,63.0,30.8,100748.0,1072,0
46,2022-04-11T07:51:52.812Z,64.0,30.8,100749.0,938,0
47,2022-04-11T08:51:52.744Z,64.0,30.8,100740.0,861,0
48,2022-04-11T08:51:52.744Z,63.0,30.8,100753.0,849,0
49,2022-04-11T08:51:52.744Z,64.0,30.8,100762.0,1344,0
50,2022-04-11T08:51:52.744Z,63.0,30.8,100734.0,1355,0
51,2022-04-11T08:51:52.744Z,65.0,30.8,100749.0,1255,0
52,2022-04-11T08:51:52.744Z,64.0,30.8,100741.0,1408,0
53,2022-04-11T09:51:52.678Z,64.0,30.8,100761.0,1626,0
54,2022-04-11T09:51:52.678Z,62.0,30.9,100774.0,1385,0
55,2022-04-11T09:51:52.678Z,63.0,31.3,100793.0,1729,0
56,2022-04-11T09:51:52.678Z,63.0,31.3,100811.0,1680,0
57,2022-04-11T09:51:52.678Z,62.0,30.8,100831.0,4095,1
58,2022-04-11T09:51:52.678Z,63.0,30.8,100864.0,4095,1
59,2022-04-11T10:51:52.617Z,63.0,30.8,100869.0,4095,1
60,2022-04-11T10:51:52.617Z,62.0,30.8,100894.0,4095,1
61,2022-04-11T10:51:52.617Z,63.0,30.8,100893.0,4095,1
62,2022-04-11T10:51:52.617Z,61.0,30.8,100942.0,1681,0
63,2022-04-11T10:51:52.617Z,65.0,30.8,100960.0,1688,0
64,2022-04-11T10:51:52.617Z,67.0,30.2,100955.0,1998,0
