timestamp,payload.humidity,payload.temperature,payload.pressure,payload.rainAnalog,payload.rainDigital
2022-04-08T16:28:27.371Z,78,23.4,91600,4095,1
2022-04-08T16:38:27.353Z,77,23.4,91594,4095,1
2022-04-08T16:48:27.335Z,77,23.4,91581,4095,1
2022-04-08T16:58:27.317Z,77,23,91579,4095,1
2022-04-08T17:08:27.301Z,77,23.4,91578,4095,1
2022-04-08T17:18:27.287Z,77,23.4,91556,4095,1
2022-04-08T17:28:27.271Z,77,23.4,91531,4095,1
2022-04-08T17:38:27.245Z,77,23,91524,4095,1
2022-04-08T17:48:27.226Z,77,23,91503,4095,1
2022-04-08T17:58:27.205Z,77,23,91497,4095,1
2022-04-08T18:08:27.188Z,77,23,91487,4095,1
2022-04-08T18:18:27.170Z,77,23,91481,4095,1
2022-04-08T18:28:27.153Z,77,23,91465,4095,1
2022-04-08T18:38:27.142Z,76,23.299999,91461,4095,1
2022-04-08T18:48:27.117Z,76,23.4,91467,4095,1
2022-04-08T18:58:27.100Z,76,23,91471,4095,1
2022-04-08T19:08:27.082Z,77,23,91469,4095,1
2022-04-08T19:18:27.061Z,77,23,91454,4095,1
2022-04-08T19:28:27.043Z,77,23,91447,4095,1
2022-04-08T19:38:27.031Z,77,23,91446,4095,1
2022-04-08T19:48:27.003Z,76,23.4,91438,4095,1
2022-04-08T19:58:26.985Z,75,23,91429,4095,1
2022-04-08T20:08:26.967Z,74,23.200001,91420,4095,1
2022-04-08T20:18:26.956Z,74,23.4,91427,4095,1
2022-04-08T20:28:26.931Z,73,23.4,91416,4095,1
2022-04-08T20:38:26.920Z,75,23,91412,4095,1
2022-04-08T20:48:26.909Z,76,23,91421,4095,1
2022-04-08T20:58:26.880Z,75,23,91421,4095,1
2022-04-08T21:08:32.071Z,73,23,91417,4095,1
2022-04-08T21:18:32.053Z,74,23,91405,4095,1
2022-04-08T21:28:32.036Z,74,23,91406,4095,1
2022-04-08T21:38:32.021Z,74,23,91407,4095,1
2022-04-08T21:48:31.999Z,75,22.6,91408,4095,1
2022-04-08T21:58:31.981Z,77,22.6,91406,4095,1
2022-04-08T22:08:31.966Z,75,22.6,91406,4095,1
2022-04-08T22:18:31.946Z,75,22.6,91401,4095,1
2022-04-08T22:28:31.928Z,75,22.200001,91397,4095,1
2022-04-08T22:38:31.905Z,74,22.200001,91404,4095,1
2022-04-08T22:48:31.889Z,74,22.200001,91423,4095,1
2022-04-08T22:58:31.878Z,74,22.200001,91438,4095,1
2022-04-08T23:08:31.848Z,74,22.200001,91436,4095,1
2022-04-08T23:18:31.835Z,74,22.200001,91441,4095,1
2022-04-08T23:28:31.811Z,74,22.200001,91452,4095,1
2022-04-08T23:38:31.793Z,74,22.6,91472,4095,1
2022-04-08T23:48:31.774Z,74,22.6,91494,4095,1
2022-04-08T23:58:31.778Z,74,22.6,91510,4095,1
