timestamp,payload.humidity,payload.temperature,payload.pressure,payload.rainAnalog,payload.rainDigital
2022-04-11T15:18:15.021Z,84,23.799999,91581,1865,0
2022-04-11T15:28:14.996Z,84,23.799999,91572,1725,0
2022-04-11T15:38:14.977Z,84,23.799999,91572,1815,0
2022-04-11T15:48:14.957Z,84,23.799999,91570,1558,0
2022-04-11T15:58:14.939Z,84,23.799999,91573,1836,0
2022-04-11T16:08:14.923Z,84,24.1,91574,1616,0
2022-04-11T16:18:14.908Z,84,23.799999,91584,1578,0
2022-04-11T16:28:14.891Z,84,23.799999,91583,1453,0
2022-04-11T16:38:14.874Z,83,23.799999,91571,1379,0
2022-04-11T16:48:14.856Z,83,23.799999,91553,1482,0
2022-04-11T16:58:14.839Z,82,23.799999,91533,1492,0
2022-04-11T17:08:14.821Z,82,24.1,91531,1527,0
2022-04-11T17:18:14.802Z,81,24.1,91527,1575,0
2022-04-11T17:28:14.782Z,81,24.1,91508,1543,0
2022-04-11T17:38:14.766Z,81,24.1,91511,1367,0
2022-04-11T17:48:14.747Z,81,24.1,91500,1237,0
2022-04-11T17:58:14.731Z,81,24.1,91481,1165,0
2022-04-11T18:08:14.711Z,81,24.1,91478,1442,0
2022-04-11T18:18:14.694Z,81,23.799999,91476,1646,0
2022-04-11T18:28:14.686Z,81,23.799999,91474,1869,0
2022-04-11T18:38:14.654Z,81,23.799999,91464,1619,0
2022-04-11T18:48:14.636Z,81,23.799999,91456,1948,0
2022-04-11T18:58:14.620Z,81,23.799999,91447,1655,0
2022-04-11T19:08:14.604Z,81,23.799999,91428,2129,0
2022-04-11T19:18:14.587Z,82,23.799999,91417,1307,0
2022-04-11T19:28:14.570Z,82,23.799999,91419,1626,0
2022-04-11T19:38:14.552Z,82,23.799999,91406,1723,0
2022-04-11T19:48:14.531Z,82,23.799999,91398,1792,0
2022-04-11T19:58:14.509Z,82,23.799999,91402,1798,0
2022-04-11T20:08:14.491Z,83,23.4,91405,1705,0
2022-04-11T20:18:14.477Z,82,23.6,91397,1892,0
2022-04-11T20:28:14.462Z,83,23.4,91405,1838,0
2022-04-11T20:38:14.441Z,83,23.4,91403,1780,0
2022-04-11T20:48:14.427Z,83,23.4,91398,1823,0
2022-04-11T20:58:14.404Z,82,23.4,91391,1673,0
2022-04-11T21:08:14.386Z,83,23.4,91390,1741,0
2022-04-11T21:18:14.366Z,83,23.299999,91379,1840,0
2022-04-11T21:28:14.347Z,83,23,91377,1659,0
2022-04-11T21:38:14.328Z,82,23,91388,1856,1
2022-04-11T21:48:14.310Z,82,23,91389,1548,1
2022-04-11T21:58:14.294Z,82,23,91380,1577,1
2022-04-11T22:08:14.280Z,82,23,91381,1552,1
2022-04-11T22:18:14.262Z,82,23,91389,1586,1
2022-04-11T22:28:14.244Z,82,23,91407,1691,1
2022-04-11T22:38:14.227Z,82,23,91417,1651,1
2022-04-11T22:48:14.206Z,81,23,91439,1845,1
2022-04-11T22:58:14.188Z,81,23,91455,1849,1
2022-04-11T23:08:14.169Z,81,23,91463,1599,1
2022-04-11T23:18:14.152Z,81,23,91468,1509,1
2022-04-11T23:28:14.134Z,81,23,91478,1565,1
2022-04-11T23:38:14.112Z,81,23,91479,1733,1
2022-04-11T23:48:14.093Z,81,23.4,91495,1845,1
2022-04-11T23:58:14.073Z,81,23.4,91493,1568,1
