,timestamp,humidity,temperature,pressure,rainAnalog,rainDigital
0,2022-04-07T00:33:22.167Z,65.0,28.9,101188.0,4095,1
1,2022-04-07T00:33:22.167Z,66.0,28.9,101184.0,4095,1
2,2022-04-07T00:33:22.167Z,66.0,28.9,101182.0,4095,1
3,2022-04-07T00:33:22.167Z,66.0,28.9,101198.0,4095,1
4,2022-04-07T00:33:22.167Z,66.0,29.1,101200.0,4095,1
5,2022-04-07T00:33:22.167Z,66.0,29.3,101226.0,4095,1
6,2022-04-07T01:33:22.107Z,65.0,29.0,101220.0,4095,1
7,2022-04-07T01:33:22.107Z,62.0,28.9,101234.0,4095,1
8,2022-04-07T01:33:22.107Z,61.0,28.9,101242.0,4095,1
9,2022-04-07T01:33:22.107Z,60.0,28.9,101255.0,4095,1
10,2022-04-07T01:33:22.107Z,60.0,28.9,101256.0,4095,1
11,2022-04-07T01:33:22.107Z,60.0,28.9,101260.0,4095,1
12,2022-04-07T02:33:22.043Z,60.0,28.9,101261.0,4095,1
13,2022-04-07T02:33:22.043Z,61.0,28.9,101277.0,4095,1
14,2022-04-07T02:33:22.043Z,61.0,28.9,101285.0,4095,1
15,2022-04-07T02:33:22.043Z,60.0,28.9,101280.0,4095,1
16,2022-04-07T02:33:22.043Z,61.0,28.9,101278.0,4095,1
17,2022-04-07T02:33:22.043Z,61.0,28.9,101266.0,4095,1
18,2022-04-07T03:33:21.965Z,59.0,28.9,101278.0,4095,1
19,2022-04-07T03:33:21.965Z,58.0,28.9,101274.0,4095,1
20,2022-04-07T03:33:21.965Z,59.0,28.9,101266.0,4095,1
21,2022-04-07T03:33:21.965Z,58.0,29.2,101235.0,4095,1
22,2022-04-07T03:33:21.965Z,58.0,29.0,101231.0,4095,1
23,2022-04-07T03:33:21.965Z,58.0,29.3,101231.0,4095,1
24,2022-04-07T04:33:21.900Z,57.0,29.3,101218.0,4095,1
25,2022-04-07T04:33:21.900Z,58.0,29.3,101200.0,4095,1
26,2022-04-07T04:33:21.900Z,57.0,29.3,101189.0,4095,1
27,2022-04-07T04:33:21.900Z,57.0,29.3,101184.0,4095,1
28,2022-04-07T04:33:21.900Z,58.0,29.3,101170.0,4095,1
29,2022-04-07T04:33:21.900Z,57.0,29.3,101162.0,4095,1
30,2022-04-07T05:33:21.838Z,56.0,29.3,101143.0,4095,1
31,2022-04-07T05:33:21.838Z,56.0,29.3,101105.0,4095,1
32,2022-04-07T05:33:21.838Z,56.0,29.3,101107.0,4095,1
33,2022-04-07T05:33:21.838Z,56.0,29.8,101080.0,4095,1
34,2022-04-07T05:33:21.838Z,56.0,29.8,101063.0,4095,1
35,2022-04-07T05:33:21.838Z,57.0,29.8,101058.0,4095,1
36,2022-04-07T06:33:21.778Z,58.0,29.8,101044.0,4095,1
37,2022-04-07T06:33:21.778Z,59.0,29.8,101034.0,4095,1
38,2022-04-07T06:33:21.778Z,58.0,29.8,101016.0,4095,1
39,2022-04-07T06:33:21.778Z,58.0,29.8,100981.0,4095,1
40,2022-04-07T06:33:21.778Z,58.0,29.8,100970.0,4095,1
41,2022-04-07T06:33:21.778Z,60.0,29.8,100963.0,4095,1
42,2022-04-07T07:33:21.710Z,61.0,29.8,100953.0,4095,1
43,2022-04-07T07:33:21.710Z,61.0,29.8,100946.0,4095,1
44,2022-04-07T07:33:21.710Z,61.0,29.9,100935.0,4095,1
45,2022-04-07T07:33:21.710Z,60.0,30.2,100938.0,4095,1
46,2022-04-07T07:33:21.710Z,61.0,30.2,100922.0,4095,1
47,2022-04-07T07:33:21.710Z,61.0,30.2,100920.0,4095,1
48,2022-04-07T08:33:21.639Z,62.0,30.2,100908.0,4095,1
49,2022-04-07T08:33:21.639Z,62.0,30.2,100893.0,4095,1
50,2022-04-07T08:33:21.639Z,63.0,30.2,100888.0,4095,1
51,2022-04-07T08:33:21.639Z,63.0,30.2,100866.0,4095,1
52,2022-04-07T08:33:21.639Z,63.0,30.2,100859.0,4095,1
53,2022-04-07T08:33:21.639Z,63.0,30.2,100845.0,4095,1
54,2022-04-07T09:33:21.576Z,60.0,30.2,100850.0,4095,1
55,2022-04-07T09:33:21.576Z,58.0,30.2,100856.0,4095,1
56,2022-04-07T09:33:21.576Z,57.0,30.2,100877.0,4095,1
57,2022-04-07T09:33:21.576Z,60.0,30.2,100887.0,4095,1
58,2022-04-07T09:33:21.576Z,60.0,30.2,100888.0,4095,1
59,2022-04-07T09:33:21.576Z,60.0,30.2,100888.0,4095,1
60,2022-04-07T10:33:21.503Z,59.0,30.2,100878.0,4095,1
61,2022-04-07T10:33:21.503Z,58.0,30.2,100899.0,4095,1
62,2022-04-07T10:33:21.503Z,58.0,30.2,100897.0,4095,1
63,2022-04-07T10:33:21.503Z,57.0,30.2,100898.0,4095,1
64,2022-04-07T10:33:21.503Z,58.0,30.2,100927.0,4095,1
65,2022-04-07T10:33:21.503Z,59.0,30.2,100944.0,4095,1
66,2022-04-07T11:33:21.449Z,57.0,30.2,100993.0,4095,1
67,2022-04-07T11:33:21.449Z,54.0,30.0,101036.0,4095,1
68,2022-04-07T11:33:21.449Z,52.0,29.8,101057.0,4095,1
69,2022-04-07T11:33:21.449Z,54.0,29.8,101080.0,4095,1
70,2022-04-07T11:33:21.449Z,53.0,29.8,101091.0,1328,0
71,2022-04-07T11:33:21.449Z,54.0,29.8,101081.0,1803,0
72,2022-04-07T12:33:21.373Z,54.0,29.8,101059.0,1472,0
73,2022-04-07T12:33:21.373Z,57.0,29.8,101117.0,1682,0
74,2022-04-07T12:33:21.373Z,60.0,29.8,101096.0,1931,0
75,2022-04-07T12:33:21.373Z,60.0,29.8,101130.0,1362,0
76,2022-04-07T12:33:21.373Z,56.0,29.8,101141.0,1812,0
77,2022-04-07T12:33:21.373Z,58.0,29.8,101134.0,1532,0
78,2022-04-07T13:33:21.305Z,59.0,29.8,101140.0,1211,0
79,2022-04-07T13:33:21.305Z,60.0,29.8,101158.0,1053,0
80,2022-04-07T13:33:21.305Z,61.0,29.4,101173.0,1057,0
81,2022-04-07T13:33:21.305Z,61.0,29.3,101173.0,1071,0
82,2022-04-07T13:33:21.305Z,60.0,29.3,101190.0,1508,0
83,2022-04-07T13:33:21.305Z,59.0,29.3,101204.0,1750,0
84,2022-04-07T14:33:21.240Z,58.0,29.3,101201.0,2031,0
85,2022-04-07T14:33:21.240Z,57.0,29.3,101197.0,2081,0
86,2022-04-07T14:33:21.240Z,56.0,29.3,101224.0,2224,0
87,2022-04-07T14:33:21.240Z,55.0,29.3,101248.0,4086,1
